    0.4620  1  1   29.8971   24.9613    0.0000    0.0000    0.8788    0.8325    0.5626    0.5491    5.1080    4.9144  0.7261E+03  0.7438E+03 -0.2327E-06 -0.8588E-07  0.9083E-09  0.6998E-09  0.5529E-02  0.4823E-02  0.3407E+02  0.0000E+00
    0.4680  1  1   29.8957   24.9608    0.0000    0.0000    0.8791    0.8327    0.5629    0.5494    5.1083    4.9146  0.7260E+03  0.7427E+03 -0.2326E-06 -0.8587E-07  0.9133E-09  0.7025E-09  0.5530E-02  0.4832E-02  0.3407E+02  0.0000E+00
    0.4740  1  1   29.8943   24.9602    0.0000    0.0000    0.8793    0.8329    0.5633    0.5496    5.1085    4.9148  0.7258E+03  0.7417E+03 -0.2326E-06 -0.8586E-07  0.9183E-09  0.7051E-09  0.5527E-02  0.4840E-02  0.3407E+02  0.0000E+00
    0.4800  1  1   29.8929   24.9597    0.0000    0.0000    0.8795    0.8331    0.5636    0.5499    5.1087    4.9150  0.7257E+03  0.7407E+03 -0.2326E-06 -0.8584E-07  0.9234E-09  0.7077E-09  0.5525E-02  0.4849E-02  0.3407E+02  0.0000E+00
    0.4860  1  1   29.8915   24.9592    0.0000    0.0000    0.8798    0.8333    0.5639    0.5502    5.1090    4.9153  0.7256E+03  0.7398E+03 -0.2326E-06 -0.8583E-07  0.9284E-09  0.7104E-09  0.5519E-02  0.4858E-02  0.3407E+02  0.0000E+00
    0.4920  1  1   29.8901   24.9587    0.0000    0.0000    0.8800    0.8335    0.5642    0.5504    5.1092    4.9155  0.7255E+03  0.7389E+03 -0.2326E-06 -0.8581E-07  0.9334E-09  0.7130E-09  0.5509E-02  0.4867E-02  0.3407E+02  0.0000E+00
    0.4980  1  1   29.8887   24.9582    0.0000    0.0000    0.8802    0.8337    0.5645    0.5507    5.1095    4.9157  0.7254E+03  0.7380E+03 -0.2326E-06 -0.8580E-07  0.9384E-09  0.7157E-09  0.5499E-02  0.4875E-02  0.3407E+02  0.0000E+00
    0.5039  1  1   29.8873   24.9577    0.0000    0.0000    0.8805    0.8339    0.5648    0.5509    5.1097    4.9159  0.7253E+03  0.7372E+03 -0.2327E-06 -0.8577E-07  0.9435E-09  0.7183E-09  0.5489E-02  0.4884E-02  0.3407E+02  0.0000E+00
    0.5099  1  1   29.8859   24.9572    0.0000    0.0000    0.8807    0.8341    0.5651    0.5512    5.1100    4.9162  0.7253E+03  0.7365E+03 -0.2329E-06 -0.8576E-07  0.9485E-09  0.7209E-09  0.5479E-02  0.4893E-02  0.3407E+02  0.0000E+00
    0.5159  1  1   29.8845   24.9566    0.0000    0.0000    0.8809    0.8343    0.5655    0.5515    5.1102    4.9164  0.7252E+03  0.7357E+03 -0.2336E-06 -0.8581E-07  0.9535E-09  0.7239E-09  0.5480E-02  0.4914E-02  0.3407E+02  0.0000E+00
    0.5219  1  1   29.8831   24.9561    0.0000    0.0000    0.8812    0.8345    0.5658    0.5517    5.1105    4.9166  0.7252E+03  0.7351E+03 -0.2353E-06 -0.8575E-07  0.9585E-09  0.7269E-09  0.5499E-02  0.4936E-02  0.3407E+02  0.0000E+00
    0.5279  1  1   29.8817   24.9556    0.0000    0.0000    0.8814    0.8347    0.5661    0.5520    5.1107    4.9168  0.7251E+03  0.7344E+03 -0.2363E-06 -0.8574E-07  0.9635E-09  0.7300E-09  0.5518E-02  0.4959E-02  0.3407E+02  0.0000E+00
    0.5339  1  1   29.8802   24.9551    0.0000    0.0000    0.8816    0.8349    0.5664    0.5522    5.1110    4.9171  0.7251E+03  0.7338E+03 -0.2364E-06 -0.8590E-07  0.9684E-09  0.7332E-09  0.5549E-02  0.4987E-02  0.3407E+02  0.0000E+00
    0.5399  1  1   29.8788   24.9546    0.0000    0.0000    0.8819    0.8351    0.5667    0.5525    5.1112    4.9173  0.7251E+03  0.7332E+03 -0.2367E-06 -0.8604E-07  0.9733E-09  0.7364E-09  0.5587E-02  0.5015E-02  0.3407E+02  0.0000E+00
    0.5459  1  1   29.8774   24.9541    0.0000    0.0000    0.8821    0.8353    0.5670    0.5527    5.1115    4.9175  0.7251E+03  0.7327E+03 -0.2367E-06 -0.8620E-07  0.9782E-09  0.7398E-09  0.5625E-02  0.5043E-02  0.3407E+02  0.0000E+00
    0.5519  1  1   29.8760   24.9535    0.0000    0.0000    0.8823    0.8355    0.5673    0.5530    5.1117    4.9177  0.7251E+03  0.7322E+03 -0.2366E-06 -0.8653E-07  0.9831E-09  0.7436E-09  0.5663E-02  0.5072E-02  0.3407E+02  0.0000E+00
    0.5579  1  1   29.8746   24.9530    0.0000    0.0000    0.8826    0.8357    0.5677    0.5532    5.1120    4.9180  0.7251E+03  0.7317E+03 -0.2366E-06 -0.8679E-07  0.9880E-09  0.7473E-09  0.5701E-02  0.5100E-02  0.3407E+02  0.0000E+00
    0.5639  1  1   29.8731   24.9525    0.0000    0.0000    0.8828    0.8359    0.5680    0.5535    5.1122    4.9182  0.7251E+03  0.7312E+03 -0.2365E-06 -0.8679E-07  0.9929E-09  0.7511E-09  0.5738E-02  0.5128E-02  0.3407E+02  0.0000E+00
    0.5699  1  1   29.8717   24.9520    0.0000    0.0000    0.8830    0.8361    0.5683    0.5538    5.1125    4.9184  0.7251E+03  0.7308E+03 -0.2365E-06 -0.8678E-07  0.9978E-09  0.7549E-09  0.5776E-02  0.5157E-02  0.3407E+02  0.0000E+00
    0.5759  1  1   29.8703   24.9515    0.0000    0.0000    0.8833    0.8363    0.5686    0.5540    5.1127    4.9186  0.7251E+03  0.7304E+03 -0.2366E-06 -0.8678E-07  0.1003E-08  0.7586E-09  0.5814E-02  0.5185E-02  0.3406E+02  0.0000E+00
    0.5819  1  1   29.8689   24.9509    0.0000    0.0000    0.8835    0.8365    0.5689    0.5543    5.1130    4.9189  0.7251E+03  0.7300E+03 -0.2366E-06 -0.8676E-07  0.1008E-08  0.7624E-09  0.5852E-02  0.5214E-02  0.3406E+02  0.0000E+00
